county,date,medi_cal,unemployment,calfresh
Madera,542,68 801,12.4,12080
Madera,543,69 136,11,12125
Madera,544,69 280,10.4,12141
Madera,545,69 008,10.3,12172
Madera,546,68 833,10.4,12063
Madera,547,69 306,9.2,12137
Madera,548,69 787,8.3,12103
Madera,549,69 686,9.2,12081
Madera,550,69 495,10.2,12146
Madera,551,69 648,10.3,12273
Madera,552,70 453,10.5,12348
Madera,553,70 329,10.1,12337
Madera,554,70 364,10.9,12366
Madera,555,69 986,9.8,12187
Madera,556,69 914,8.5,12095
Madera,557,70 088,9.2,11967
Madera,558,70 011,9.3,11896
Madera,559,70 100,8.3,11899
Madera,560,70 233,7.6,11825
Madera,561,70 117,8.2,11771
Madera,562,70 303,8.8,11713
Madera,563,70 590,9.7,11810
Madera,564,70 856,10.2,11830
Madera,565,70 763,10,11756
Madera,566,70 969,9.9,11796
Madera,567,70 776,8.9,11665
Madera,568,70 513,7.7,11645
Madera,569,70 487,7.9,11544
Madera,570,70 328,8,11408
Madera,571,70 469,7.3,11312
Madera,572,70 588,6.1,11270
Madera,573,70 526,6.2,11211
Madera,574,70 725,6.9,11235
Madera,575,70 856,7.5,11302
Madera,576,71 134,8.3,11370
Madera,577,71 294,8.3,11348
Madera,578,71 055,8.2,11404
Madera,579,70 927,7.3,11343
Madera,580,70 832,6.5,11239
Madera,581,70 859,7.3,11209
Madera,582,70 897,7,11057
Madera,583,70 976,6.2,10990
Madera,584,70 988,5.4,10844
Madera,585,71 057,5.9,10795
Madera,586,71 062,6.2,10717
Madera,587,NA,7.1,10711
Madera,588,NA,8.6,10862
Madera,590,NA,8.9,10686
Madera,591,NA,7.6,10655
Madera,592,NA,6.3,10603
Madera,593,NA,7,10759
Madera,594,NA,7.4,11008
Madera,595,NA,6.5,11160
Madera,596,NA,5,11133
Madera,597,NA,5.4,11160
Madera,598,NA,6.1,11349
Madera,599,NA,6.8,11472
Madera,600,NA,8.1,11550
Madera,601,NA,8,11608
Madera,602,NA,10.5,11680
Madera,603,NA,16.6,12622
Madera,604,NA,15.2,13122
Madera,605,NA,14.1,13359
Madera,606,NA,13,13013
Madera,607,NA,10,12838
Madera,608,NA,9.4,12623
Madera,609,NA,8.5,12139
Madera,610,NA,8.1,11878
Madera,611,NA,9.9,11841
Marin,528,32 290,4.7,5920
Marin,529,33 593,4.8,5970
Marin,530,35 555,4.7,6045
Marin,531,36 481,4,6107
Marin,532,37 022,4,6200
Marin,533,37 328,4.3,6180
Marin,534,37 870,4.6,6216
Marin,535,38 442,4.5,6237
Marin,536,39 085,4,6255
Marin,537,39 464,4,6311
Marin,538,39 739,4,6316
Marin,539,40 061,3.6,6363
Marin,540,41 746,4,6300
Marin,541,42 511,3.8,6333
Marin,542,42 703,3.7,6407
Marin,543,42 881,3.4,6426
Marin,544,42 973,3.4,6501
Marin,545,42 825,3.6,6504
Marin,546,43 077,3.9,6511
Marin,547,43 350,3.6,6477
Marin,548,43 654,3.3,6466
Marin,549,43 873,3.4,6508
Marin,550,43 921,3.3,6435
Marin,551,44 112,3.2,6410
Marin,552,44 999,3.4,6309
Marin,553,45 128,3.3,6293
Marin,554,45 313,3.4,6290
Marin,555,45 280,3.2,6252
Marin,556,45 256,2.9,6300
Marin,557,45 166,3.4,6297
Marin,558,45 204,3.6,6227
Marin,559,45 507,3.5,6287
Marin,560,45 753,3.3,6194
Marin,561,45 891,3.3,6169
Marin,562,46 162,3.1,6152
Marin,563,46 763,3,6181
Marin,564,47 337,3.4,6130
Marin,565,47 415,3.2,6014
Marin,566,47 548,3,5991
Marin,567,47 522,2.8,5945
Marin,568,47 484,2.6,5980
Marin,569,47 648,3,5942
Marin,570,47 554,3.2,5939
Marin,571,47 583,3.1,5972
Marin,572,47 641,2.6,5916
Marin,573,47 538,2.6,5943
Marin,574,47 540,2.4,5936
Marin,575,47 510,2.3,5923
Marin,576,47 777,2.6,6007
Marin,577,47 403,2.5,5987
Marin,578,47 029,2.3,6030
Marin,579,46 508,2.1,6023
Marin,580,46 011,2,6039
Marin,581,45 838,2.7,6080
Marin,582,45 571,2.5,6023
Marin,583,45 436,2.4,6001
Marin,584,45 102,2.2,5905
Marin,585,44 892,2.3,5929
Marin,586,44 708,2.2,5848
Marin,587,NA,2.2,5828
Marin,588,NA,2.7,5838
Marin,590,NA,2.7,0
Marin,591,NA,2.1,5725
Marin,592,NA,1.9,5747
Marin,593,NA,2.4,6170
Marin,594,NA,2.5,6389
Marin,595,NA,2.4,6492
Marin,596,NA,1.9,6466
Marin,597,NA,2,6449
Marin,598,NA,2,6536
Marin,599,NA,1.9,6510
Marin,600,NA,2.4,6536
Marin,601,NA,2.3,6543
Marin,602,NA,3,6754
Marin,603,NA,11.1,7957
Marin,604,NA,10.3,8693
Marin,605,NA,10,8889
Marin,606,NA,8.8,8695
Marin,607,NA,7,8706
Marin,608,NA,6.5,8639
Marin,609,NA,5.4,8332
Marin,610,NA,4.7,8151
Marin,611,NA,5.5,8177
Mariposa,528,3 833,13.2,1017
Mariposa,529,3 995,12.2,1028
Mariposa,530,4 175,11.9,1041
Mariposa,531,4 244,9.1,1032
Mariposa,532,4 262,7.6,1012
Mariposa,533,4 288,7.2,1025
Mariposa,534,4 350,7.4,1005
Mariposa,535,4 393,7,1012
Mariposa,536,4 413,6.5,1025
Mariposa,537,4 499,7,1017
Mariposa,538,4 512,8.5,1052
Mariposa,539,4 533,9.2,1059
Mariposa,540,4 652,10.4,1073
Mariposa,541,4 748,10.5,1085
Mariposa,542,4 777,9.8,1115
Mariposa,543,4 755,7.3,1113
Mariposa,544,4 726,6.4,1118
Mariposa,545,4 689,5.8,1128
Mariposa,546,4 705,5.8,1122
Mariposa,547,4 756,5.3,1127
Mariposa,548,4 796,4.9,1109
Mariposa,549,4 771,5.8,1103
Mariposa,550,4 775,7,1102
Mariposa,551,4 845,7.9,1113
Mariposa,552,4 879,9.3,1127
Mariposa,553,4 860,8.8,1124
Mariposa,554,4 843,9.4,1136
Mariposa,555,4 836,7.5,1142
Mariposa,556,4 855,6.2,1127
Mariposa,557,4 874,5.8,1112
Mariposa,558,4 860,5.8,1085
Mariposa,559,4 838,5.5,1089
Mariposa,560,4 836,5.2,1066
Mariposa,561,4 818,5.7,1041
Mariposa,562,4 800,6.4,1027
Mariposa,563,4 810,7.4,1008
Mariposa,564,4 840,8.6,1003
Mariposa,565,4 833,8.7,1002
Mariposa,566,4 815,7.8,1008
Mariposa,567,4 791,6.2,1014
Mariposa,568,4 803,5.2,1006
Mariposa,569,4 804,4.9,1027
Mariposa,570,4 859,4.9,1015
Mariposa,571,4 854,4.8,1024
Mariposa,572,4 858,4.2,1032
Mariposa,573,4 904,4.7,1024
Mariposa,574,4 842,5.5,1018
Mariposa,575,4 839,6.3,1032
Mariposa,576,4 910,7.1,1040
Mariposa,577,4 908,7.5,1042
Mariposa,578,4 894,6.9,1041
Mariposa,579,4 830,5.4,1035
Mariposa,580,4 791,4.5,1031
Mariposa,581,4 823,4.8,1017
Mariposa,582,4 872,4.4,996
Mariposa,583,4 857,4.9,1011
Mariposa,584,4 875,3.8,1014
Mariposa,585,4 874,4.4,1016
Mariposa,586,4 839,4.9,1008
Mariposa,587,NA,5.8,1028
Mariposa,588,NA,7.2,1048
Mariposa,590,NA,6.9,1025
Mariposa,591,NA,4.9,1027
Mariposa,592,NA,3.7,1045
Mariposa,593,NA,3.9,1128
Mariposa,594,NA,3.9,1127
Mariposa,595,NA,3.7,1155
Mariposa,596,NA,3,1178
Mariposa,597,NA,3.4,1203
Mariposa,598,NA,4.1,1185
Mariposa,599,NA,4.6,1215
Mariposa,600,NA,6.2,1207
Mariposa,601,NA,6.3,1225
Mariposa,602,NA,7.6,1259
Mariposa,603,NA,17.8,1509
Mariposa,604,NA,17.5,1583
Mariposa,605,NA,14.3,1499
Mariposa,606,NA,10.8,1458
Mariposa,607,NA,8.5,1458
Mariposa,608,NA,8.4,1468
Mariposa,609,NA,7.3,1401
Mariposa,610,NA,7.6,1384
Mariposa,611,NA,10.3,1420
Mendocino,528,30 846,8.3,7144
Mendocino,529,31 901,8.4,7223
Mendocino,530,33 221,8.2,7420
Mendocino,531,33 895,7,7590
Mendocino,532,34 394,6.4,7682
Mendocino,533,34 680,6.6,7647
Mendocino,534,35 146,7,7569
Mendocino,535,35 677,6.6,7459
Mendocino,536,36 092,6,7483
Mendocino,537,36 457,6.1,7329
Mendocino,538,36 747,6.6,7277
Mendocino,539,37 520,6.8,7239
Mendocino,540,38 218,7.2,7131
Mendocino,541,38 712,6.9,7088
Mendocino,542,39 047,6.8,7036
Mendocino,543,39 289,5.7,6965
Mendocino,544,39 271,5.3,6945
Mendocino,545,39 398,5.5,7014
Mendocino,546,39 634,5.7,7077
Mendocino,547,40 008,5.2,7092
Mendocino,548,40 269,4.8,7125
Mendocino,549,40 460,5.2,7127
Mendocino,550,40 517,5.6,7076
Mendocino,551,40 783,6,7044
Mendocino,552,41 558,6.5,6949
Mendocino,553,41 707,6.1,6874
Mendocino,554,41 858,6.2,6833
Mendocino,555,41 852,5.2,6816
Mendocino,556,41 977,4.4,6771
Mendocino,557,41 980,4.8,6795
Mendocino,558,41 897,5.1,6663
Mendocino,559,41 022,5,6740
Mendocino,560,40 875,4.6,6610
Mendocino,561,40 880,4.9,6559
Mendocino,562,40 990,5.2,6494
Mendocino,563,41 132,5.5,6398
Mendocino,564,41 362,5.9,6341
Mendocino,565,41 520,5.5,6203
Mendocino,566,41 797,5.3,6272
Mendocino,567,41 822,4.8,6184
Mendocino,568,41 624,3.9,6264
Mendocino,569,41 780,4.2,6329
Mendocino,570,41 869,4.5,6260
Mendocino,571,42 021,4.3,6320
Mendocino,572,42 223,3.6,6307
Mendocino,573,42 266,3.7,6400
Mendocino,574,42 402,4,6285
Mendocino,575,42 472,4.2,6273
Mendocino,576,42 816,4.7,6287
Mendocino,577,42 881,4.6,6170
Mendocino,578,43 018,4.3,6240
Mendocino,579,43 031,3.8,6261
Mendocino,580,42 709,3.2,6244
Mendocino,581,42 621,4,6128
Mendocino,582,42 586,3.7,6117
Mendocino,583,42 545,3.6,6083
Mendocino,584,42 705,3.4,6002
Mendocino,585,42 663,3.5,6040
Mendocino,586,42 522,3.7,5988
Mendocino,587,NA,4.2,5948
Mendocino,588,NA,5.2,6008
Mendocino,590,NA,5.2,5829
Mendocino,591,NA,4.1,5795
Mendocino,592,NA,3.2,5838
Mendocino,593,NA,3.8,6188
Mendocino,594,NA,4,6423
Mendocino,595,NA,3.6,6511
Mendocino,596,NA,2.9,6610
Mendocino,597,NA,3.1,6627
Mendocino,598,NA,3.4,6630
Mendocino,599,NA,3.7,6625
Mendocino,600,NA,4.8,6638
Mendocino,601,NA,4.7,6624
Mendocino,602,NA,5.9,6692
Mendocino,603,NA,14.8,7431
Mendocino,604,NA,13.2,7768
Mendocino,605,NA,12.3,7820
Mendocino,606,NA,10.9,7425
Mendocino,607,NA,8.8,7388
Mendocino,608,NA,8.3,7233
Mendocino,609,NA,7.3,6877
Mendocino,610,NA,6.8,6705
Mendocino,611,NA,8.1,6756
Merced,528,103 165,15.5,23364
Merced,529,107 759,15.6,23498
Merced,530,112 977,15.8,23896
Merced,531,115 659,13.6,24009
Merced,532,117 571,12.4,24222
Merced,533,119 316,12.2,24286
Merced,534,121 205,12.5,24370
Merced,535,123 068,11.4,24398
Merced,536,124 782,10.1,24352
Merced,537,126 066,10.2,24235
Merced,538,127 394,11.9,24186
Merced,539,129 001,12.8,24499
Merced,540,131 317,14.2,24649
Merced,541,132 949,13.9,24832
Merced,542,133 829,13.6,25041
Merced,543,134 912,12,25216
Merced,544,135 425,11.2,25259
Merced,545,135 403,11.1,25407
Merced,546,136 013,10.9,25373
Merced,547,136 832,9.5,25338
Merced,548,137 383,8.3,25244
Merced,549,137 647,9,25121
Merced,550,138 325,10.9,25017
Merced,551,138 616,11.6,25053
Merced,552,139 999,13.1,25089
Merced,553,140 377,13,25063
Merced,554,140 315,13,25108
Merced,555,140 258,11.4,24988
Merced,556,140 162,9.8,24791
Merced,557,140 179,10.1,24802
Merced,558,139 950,10.2,24440
Merced,559,140 272,9.1,24515
Merced,560,140 340,8.2,24135
Merced,561,139 898,8.6,23866
Merced,562,139 752,9.4,23731
Merced,563,139 945,11.2,23674
Merced,564,140 719,12.1,23789
Merced,565,140 892,12.5,23691
Merced,566,140 523,12,23896
Merced,567,140 323,10.3,23754
Merced,568,140 380,8.8,23752
Merced,569,140 371,9.1,23660
Merced,570,140 043,9.1,23507
Merced,571,139 705,8.2,23439
Merced,572,139 107,6.7,23272
Merced,573,138 513,6.7,23196
Merced,574,138 376,7.6,23042
Merced,575,138 190,8.8,23084
Merced,576,138 552,10,23163
Merced,577,138 125,10.6,22977
Merced,578,137 239,10.2,23268
Merced,579,136 214,8.7,23019
Merced,580,136 062,7.7,22952
Merced,581,135 337,8.6,22847
Merced,582,135 295,8,22658
Merced,583,134 958,7,22639
Merced,584,134 077,5.9,22475
Merced,585,133 421,6.1,22423
Merced,586,133 092,6.7,22226
Merced,587,NA,8.2,22214
Merced,588,NA,10.3,22423
Merced,590,NA,11,22155
Merced,591,NA,9,22135
Merced,592,NA,7.3,22105
Merced,593,NA,8.1,23528
Merced,594,NA,8.4,23883
Merced,595,NA,7.2,24343
Merced,596,NA,5.5,24341
Merced,597,NA,5.8,24462
Merced,598,NA,6.5,24418
Merced,599,NA,7.9,24637
Merced,600,NA,9.8,24601
Merced,601,NA,10.4,24596
Merced,602,NA,12.9,24740
Merced,603,NA,18.8,26067
Merced,604,NA,16.5,26782
Merced,605,NA,15.7,26475
Merced,606,NA,14.5,25369
Merced,607,NA,11.3,25223
Merced,608,NA,10.6,25087
Merced,609,NA,9.3,24349
Merced,610,NA,9,23951
Merced,611,NA,11.5,23834
Modoc,528,2 391,13.8,437
Modoc,529,2 443,14,430
Modoc,530,2 602,13.4,447
Modoc,531,2 673,10.7,455
Modoc,532,2 716,9.3,461
Modoc,533,2 765,8.7,465
Modoc,534,2 810,8.9,467
Modoc,535,2 825,8.7,482
Modoc,536,2 899,7.9,479
Modoc,537,2 925,8.2,481
Modoc,538,2 941,9.5,466
Modoc,539,3 012,10.4,479
Modoc,540,3 099,11.9,467
Modoc,541,3 155,11.3,473
Modoc,542,3 167,10.6,473
Modoc,543,3 159,8.4,465
Modoc,544,3 132,8,467
Modoc,545,3 102,7.6,461
Modoc,546,3 103,7.9,455
Modoc,547,3 105,7.2,447
Modoc,548,3 106,6.6,448
Modoc,549,3 119,7,445
Modoc,550,3 111,7.8,458
Modoc,551,3 122,9.1,473
Modoc,552,3 121,10.5,492
Modoc,553,3 089,10.3,494
Modoc,554,3 084,10,499
Modoc,555,3 114,7.7,494
Modoc,556,3 139,6.4,512
Modoc,557,3 132,6.5,521
Modoc,558,3 165,6.9,521
Modoc,559,3 153,6.3,521
Modoc,560,3 161,6.4,533
Modoc,561,3 205,6.8,540
Modoc,562,3 217,7.6,533
Modoc,563,3 217,9,536
Modoc,564,3 240,11.6,552
Modoc,565,3 215,11.6,539
Modoc,566,3 198,10.9,555
Modoc,567,3 218,8.4,551
Modoc,568,3 202,6.9,548
Modoc,569,3 177,6.8,538
Modoc,570,3 194,6.9,541
Modoc,571,3 204,6.4,545
Modoc,572,3 202,5.6,542
Modoc,573,3 217,5.8,557
Modoc,574,3 223,7.2,570
Modoc,575,3 215,8.8,582
Modoc,576,3 283,10.2,594
Modoc,577,3 284,10.4,595
Modoc,578,3 261,9.4,597
Modoc,579,3 250,7.3,592
Modoc,580,3 208,6.1,596
Modoc,581,3 199,6.3,604
Modoc,582,3 221,6,593
Modoc,583,3 210,5.9,596
Modoc,584,3 222,5.4,596
Modoc,585,3 253,5.3,596
Modoc,586,3 248,6.3,605
Modoc,587,NA,8.5,613
Modoc,588,NA,11.4,635
Modoc,590,NA,10.8,631
Modoc,591,NA,8,612
Modoc,592,NA,5.8,610
Modoc,593,NA,6.1,673
Modoc,594,NA,6.4,702
Modoc,595,NA,5.7,713
Modoc,596,NA,4.4,711
Modoc,597,NA,4.6,716
Modoc,598,NA,5.6,728
Modoc,599,NA,7.1,746
Modoc,600,NA,9.7,754
Modoc,601,NA,9.8,750
Modoc,602,NA,11.5,761
Modoc,603,NA,14.3,796
Modoc,604,NA,11,806
Modoc,605,NA,10,810
Modoc,606,NA,8.8,784
Modoc,607,NA,6.8,775
Modoc,608,NA,6.5,760
Modoc,609,NA,5.9,734
Modoc,610,NA,6.2,724
Modoc,611,NA,8.9,713
Mono,528,2 452,7.4,522
Mono,529,2 564,7.9,580
Mono,530,2 745,7.6,596
Mono,531,2 854,6.4,581
Mono,532,2 936,7.9,604
Mono,533,3 002,7.3,555
Mono,534,3 043,6.9,522
Mono,535,3 068,6.5,471
Mono,536,3 117,6.3,456
Mono,537,3 157,7.2,457
Mono,538,3 232,7.2,481
Mono,539,3 292,6,501
Mono,540,3 424,5.8,499
Mono,541,3 500,5.6,526
Mono,542,3 546,5.8,517
Mono,543,3 584,6.8,522
Mono,544,3 593,8.1,525
Mono,545,3 579,6.8,527
Mono,546,3 596,5.7,520
Mono,547,3 619,5.2,496
Mono,548,3 674,5.4,472
Mono,549,3 659,6.6,456
Mono,550,3 653,6.5,444
Mono,551,3 670,5.3,458
Mono,552,3 750,5.1,448
Mono,553,3 757,5.1,450
Mono,554,3 783,5.1,445
Mono,555,3 751,4.8,439
Mono,556,3 747,6.3,448
Mono,557,3 740,5.6,445
Mono,558,3 753,5.4,448
Mono,559,3 770,5,453
Mono,560,3 803,5.2,458
Mono,561,3 791,6.2,473
Mono,562,3 806,6,452
Mono,563,3 814,4.7,473
Mono,564,3 831,4.6,464
Mono,565,3 801,4.4,451
Mono,566,3 820,4.2,440
Mono,567,3 798,3.6,406
Mono,568,3 762,4.6,400
Mono,569,3 733,4.8,399
Mono,570,3 742,4.8,393
Mono,571,3 707,4.7,392
Mono,572,3 663,4.4,398
Mono,573,3 598,4.8,413
Mono,574,3 533,4.6,398
Mono,575,3 610,3.8,413
Mono,576,3 623,3.7,401
Mono,577,3 593,3.7,403
Mono,578,3 535,3.4,395
Mono,579,3 496,3.1,373
Mono,580,3 523,3.6,372
Mono,581,3 529,3.9,375
Mono,582,3 506,3.6,355
Mono,583,3 532,3.5,378
Mono,584,3 552,3.5,379
Mono,585,3 563,4.2,391
Mono,586,3 554,4,407
Mono,587,NA,3.3,416
Mono,588,NA,3.7,427
Mono,590,NA,3.7,373
Mono,591,NA,2.9,357
Mono,592,NA,3.1,331
Mono,593,NA,3.6,322
Mono,594,NA,3.5,341
Mono,595,NA,3.3,345
Mono,596,NA,3,351
Mono,597,NA,3.6,354
Mono,598,NA,3.6,345
Mono,599,NA,3,352
Mono,600,NA,3.5,340
Mono,601,NA,3.8,332
Mono,602,NA,4.9,353
Mono,603,NA,22.1,558
Mono,604,NA,28.9,623
Mono,605,NA,24.7,619
Mono,606,NA,16.6,597
Mono,607,NA,11.6,580
Mono,608,NA,11.2,539
Mono,609,NA,9.9,465
Mono,610,NA,8.1,428
Mono,611,NA,8.9,471
Monterey,528,128 366,13.4,22399
Monterey,529,133 365,13.2,22918
Monterey,530,139 458,12.4,23432
Monterey,531,142 236,9,23498
Monterey,532,144 338,7.5,23292
Monterey,533,145 783,7.2,22309
Monterey,534,147 840,7.4,21758
Monterey,535,150 320,6.9,21227
Monterey,536,151 356,6.3,20834
Monterey,537,152 866,6.6,20520
Monterey,538,154 801,8.4,20668
Monterey,539,158 065,11.2,22492
Monterey,540,162 450,12.5,23266
Monterey,541,165 463,12,23815
Monterey,542,167 195,10.7,24295
Monterey,543,169 139,7.9,24412
Monterey,544,170 437,6.9,23959
Monterey,545,170 593,6.5,23132
Monterey,546,171 822,6.4,22745
Monterey,547,173 262,5.9,22336
Monterey,548,174 319,5.4,22095
Monterey,549,174 535,5.8,21738
Monterey,550,175 534,7.6,21882
Monterey,551,176 617,10.5,23559
Monterey,552,179 443,11.8,24305
Monterey,553,180 900,11.3,24755
Monterey,554,182 002,11.1,25024
Monterey,555,182 348,7.6,24809
Monterey,556,182 440,6,23928
Monterey,557,182 584,5.9,22628
Monterey,558,182 797,5.9,21783
Monterey,559,183 230,5.6,21492
Monterey,560,183 694,5.2,20947
Monterey,561,183 530,5.4,20476
Monterey,562,183 984,6.7,20485
Monterey,563,184 679,10.3,21923
Monterey,564,186 119,11.5,22869
Monterey,565,186 728,11.8,23195
Monterey,566,186 959,10.9,23451
Monterey,567,187 161,7.9,22959
Monterey,568,187 233,5.9,22224
Monterey,569,186 395,5.6,21073
Monterey,570,186 325,5.4,20137
Monterey,571,186 651,5.1,19822
Monterey,572,185 828,4.4,19447
Monterey,573,184 986,4.5,19155
Monterey,574,184 711,5.5,18967
Monterey,575,184 570,8.5,20394
Monterey,576,186 104,9.7,21204
Monterey,577,187 157,10.3,21349
Monterey,578,186 886,9.4,21615
Monterey,579,187 174,6.7,21326
Monterey,580,187 075,5.3,20603
Monterey,581,186 811,5.2,19501
Monterey,582,186 394,4.7,18575
Monterey,583,186 622,4.3,18023
Monterey,584,185 824,3.9,17557
Monterey,585,184 329,4.1,17257
Monterey,586,183 038,4.9,16951
Monterey,587,NA,8.1,18043
Monterey,588,NA,10,19022
Monterey,590,NA,10.1,18998
Monterey,591,NA,7,18759
Monterey,592,NA,4.7,18079
Monterey,593,NA,4.8,17595
Monterey,594,NA,4.7,17417
Monterey,595,NA,4.2,17309
Monterey,596,NA,3.3,17089
Monterey,597,NA,3.7,16891
Monterey,598,NA,4.5,16973
Monterey,599,NA,7.2,18216
Monterey,600,NA,9.7,18863
Monterey,601,NA,10,19029
Monterey,602,NA,11.8,19278
Monterey,603,NA,20.2,21177
Monterey,604,NA,16.8,22307
Monterey,605,NA,14.4,22979
Monterey,606,NA,12.1,21657
Monterey,607,NA,9.4,20744
Monterey,608,NA,8.8,20169
Monterey,609,NA,7.8,19116
Monterey,610,NA,7.7,18502
Monterey,611,NA,11.4,19074
Napa,528,24 287,7,3420
Napa,529,25 132,6.7,3485
Napa,530,26 680,6.4,3551
Napa,531,27 239,5.4,3561
Napa,532,27 691,5.1,3566
Napa,533,27 974,5.3,3530
Napa,534,28 296,5.7,3525
Napa,535,28 593,5.4,3498
Napa,536,28 746,4.9,3461
Napa,537,28 953,4.9,3444
Napa,538,29 208,5.7,3478
Napa,539,29 683,5.7,3521
Napa,540,30 498,5.8,3575
Napa,541,31 105,5.2,3587
Napa,542,31 350,4.9,3653
Napa,543,31 531,4.3,3706
Napa,544,31 441,4.2,3663
Napa,545,31 327,4.3,3660
Napa,546,31 510,4.5,3632
Napa,547,31 748,4.2,3600
Napa,548,31 963,3.8,3637
Napa,549,31 837,4.3,3600
Napa,550,31 832,4.9,3645
Napa,551,32 058,5.1,3627
Napa,552,32 749,5.1,3633
Napa,553,32 770,4.8,3637
Napa,554,32 910,4.7,3653
Napa,555,32 887,4.1,3665
Napa,556,32 825,3.5,3648
Napa,557,32 801,4.1,3603
Napa,558,32 741,4.2,3532
Napa,559,32 886,4.1,3507
Napa,560,32 943,3.9,3469
Napa,561,32 869,3.9,3429
Napa,562,33 074,4.4,3409
Napa,563,33 248,4.8,3376
Napa,564,33 258,5,3380
Napa,565,33 069,4.4,3315
Napa,566,33 004,4,3337
Napa,567,32 909,3.6,3303
Napa,568,32 717,3.2,3274
Napa,569,32 575,3.5,3222
Napa,570,32 477,3.7,3123
Napa,571,32 368,3.5,3127
Napa,572,32 294,3,3067
Napa,573,32 151,3.1,3090
Napa,574,32 253,3.4,3032
Napa,575,32 274,3.7,3030
Napa,576,32 336,4,3062
Napa,577,32 270,3.5,3052
Napa,578,32 018,3.2,3052
Napa,579,31 911,2.8,3053
Napa,580,31 749,2.5,3024
Napa,581,31 686,3.1,2948
Napa,582,31 568,2.9,2851
Napa,583,31 607,2.8,2814
Napa,584,31 231,2.5,2772
Napa,585,31 089,2.6,2765
Napa,586,30 908,2.7,2742
Napa,587,NA,3.3,2707
Napa,588,NA,4,2684
Napa,590,NA,3.5,2711
Napa,591,NA,2.7,2698
Napa,592,NA,2.3,2695
Napa,593,NA,2.8,2809
Napa,594,NA,3,2891
Napa,595,NA,2.7,2922
Napa,596,NA,2.2,2933
Napa,597,NA,2.3,2972
Napa,598,NA,2.6,2980
Napa,599,NA,2.9,3081
Napa,600,NA,3.5,3127
Napa,601,NA,3.2,3194
Napa,602,NA,4,3294
Napa,603,NA,15.9,3926
Napa,604,NA,14.4,4236
Napa,605,NA,12.5,4131
Napa,606,NA,10.4,4032
Napa,607,NA,8.3,4055
Napa,608,NA,7.6,4065
Napa,609,NA,6.6,3899
Napa,610,NA,6,3880
Napa,611,NA,7.3,3969
Nevada,528,17 927,7.4,4004
Nevada,529,18 526,7.4,4021
Nevada,530,19 665,7.4,4074
Nevada,531,20 181,6.5,4161
Nevada,532,20 460,6.5,4263
Nevada,533,20 663,6.5,4278
Nevada,534,21 021,6.8,4222
Nevada,535,21 343,6.5,4184
Nevada,536,21 573,5.9,4190
Nevada,537,21 897,5.9,4203
Nevada,538,21 883,6,4150
Nevada,539,22 414,5.6,4233
Nevada,540,23 165,6.2,4247
Nevada,541,23 663,6,4248
Nevada,542,23 782,5.9,4249
Nevada,543,23 926,5.6,4236
Nevada,544,24 006,5.4,4245
Nevada,545,24 110,5.4,4295
Nevada,546,24 184,5.7,4273
Nevada,547,24 342,5.1,4274
Nevada,548,24 519,4.8,4305
Nevada,549,24 631,5,4335
Nevada,550,24 712,5.1,4277
Nevada,551,24 975,4.9,4279
Nevada,552,25 670,5.3,4309
Nevada,553,25 642,5.1,4326
Nevada,554,25 757,5.2,4345
Nevada,555,25 857,4.8,4354
Nevada,556,25 856,4.4,4393
Nevada,557,25 759,4.8,4396
Nevada,558,25 799,5,4373
Nevada,559,25 698,4.7,4372
Nevada,560,25 640,4.5,4362
Nevada,561,25 539,4.6,4326
Nevada,562,25 318,4.5,4338
Nevada,563,24 977,4.5,4266
Nevada,564,25 204,5,4215
Nevada,565,25 081,4.8,4130
Nevada,566,25 006,4.5,4169
Nevada,567,25 074,4.1,4129
Nevada,568,25 081,3.8,4157
Nevada,569,25 088,4.1,4148
Nevada,570,25 185,4.4,4111
Nevada,571,25 291,4.2,4101
Nevada,572,25 395,3.7,4105
Nevada,573,25 519,3.6,4107
Nevada,574,25 639,3.6,4028
Nevada,575,25 751,3.5,4031
Nevada,576,26 131,3.8,4019
Nevada,577,26 075,3.8,3965
Nevada,578,26 042,3.7,4087
Nevada,579,26 108,3.3,4064
Nevada,580,26 012,3.2,4070
Nevada,581,26 019,3.8,4096
Nevada,582,25 911,3.6,4128
Nevada,583,25 847,3.4,4214
Nevada,584,25 739,3.2,4227
Nevada,585,25 731,3.3,4259
Nevada,586,25 379,3.3,4293
Nevada,587,NA,3.4,4302
Nevada,588,NA,4.1,4345
Nevada,590,NA,4.1,4349
Nevada,591,NA,3.4,4287
Nevada,592,NA,3,4305
Nevada,593,NA,3.4,4614
Nevada,594,NA,3.6,4713
Nevada,595,NA,3.3,4744
Nevada,596,NA,2.6,4790
Nevada,597,NA,2.9,4836
Nevada,598,NA,2.9,4761
Nevada,599,NA,2.9,4750
Nevada,600,NA,3.7,4741
Nevada,601,NA,3.6,4740
Nevada,602,NA,4.6,4876
Nevada,603,NA,14.5,5464
Nevada,604,NA,14.2,5769
Nevada,605,NA,13,5658
Nevada,606,NA,10.6,5489
Nevada,607,NA,8,5409
Nevada,608,NA,7.4,5251
Nevada,609,NA,6.4,5005
Nevada,610,NA,5.6,4938
Nevada,611,NA,6.8,4873
Orange,528,650 834,6,113508
Orange,529,676 597,6,113264
Orange,530,718 005,6,115078
Orange,531,738 284,5.2,115195
Orange,532,748 840,5.2,116215
Orange,533,759 019,5.6,117085
